order_id,user_id,menu_id,quantity,price,total_amount,order_date,payment_method
8012,942,607,1,263,263,2024-01-07,Card
8013,949,881,1,124,124,2025-04-22,Card
8014,4,1507,3,599,1797,2024-10-05,Card
8015,85,341,4,517,2068,2024-02-09,UPI
8016,150,1739,4,253,1012,2024-03-21,Card
8017,372,631,4,196,784,2024-03-22,Card
8018,1232,1303,3,561,1683,2025-02-16,Card
8019,956,327,1,424,424,2024-11-24,UPI
8020,785,403,3,468,1404,2024-11-30,Card
8021,1547,1002,3,189,567,2024-11-04,Card
8022,5,263,1,242,242,2024-06-24,COD
8023,1145,458,3,229,687,2024-01-04,UPI
8024,580,1416,3,411,1233,2024-12-26,UPI
8025,1855,1770,3,107,321,2025-05-04,UPI
8026,1820,1582,4,104,416,2025-03-03,COD
8027,1182,1479,1,208,208,2025-03-22,UPI
8028,1687,757,2,393,786,2025-02-01,UPI
8029,1190,1397,2,285,570,2024-02-27,COD
8030,711,1077,1,325,325,2024-05-18,COD
8031,431,16,4,588,2352,2024-03-30,Card
8032,132,1921,4,432,1728,2024-01-15,COD
8033,1641,1799,1,575,575,2025-05-09,Card
8034,924,1782,4,534,2136,2025-04-03,Card
8035,1898,138,4,189,756,2025-01-01,UPI
8036,1072,1378,3,404,1212,2024-07-27,UPI
8037,275,1548,4,178,712,2025-02-17,Card
8038,1052,1912,3,430,1290,2024-06-05,Card
8039,510,1874,3,482,1446,2024-09-10,UPI
8040,839,885,4,172,688,2024-03-13,Card
8041,374,696,4,244,976,2025-01-13,UPI
8042,1228,412,4,321,1284,2024-04-24,COD
8043,1190,1646,1,440,440,2024-11-09,COD
8044,1381,1274,1,101,101,2025-03-07,UPI
8045,1083,1640,1,170,170,2024-03-29,UPI
8046,1091,444,3,544,1632,2025-01-22,UPI
8047,1517,1656,4,161,644,2024-06-09,COD
8048,778,219,3,338,1014,2024-01-24,COD
8049,1228,1106,2,458,916,2024-09-26,UPI
8050,1056,14,1,545,545,2025-01-09,COD
8051,976,558,2,233,466,2024-02-15,UPI
8052,1828,780,1,345,345,2024-10-12,UPI
8053,502,1370,1,164,164,2024-12-20,UPI
8054,1821,1358,1,222,222,2024-11-13,UPI
8055,276,309,1,327,327,2024-10-31,COD
8056,1260,1246,3,120,360,2024-10-03,COD
8057,785,339,3,197,591,2024-08-04,Card
8058,868,1066,3,310,930,2024-06-07,COD
8059,113,1019,1,273,273,2024-07-23,UPI
8060,669,590,4,233,932,2025-03-30,UPI
8061,1875,1915,3,375,1125,2024-06-07,UPI
8062,92,1520,2,540,1080,2024-05-22,COD
8063,576,713,1,200,200,2024-01-07,Card
8064,532,560,1,111,111,2024-12-16,Card
8065,1183,928,2,235,470,2025-03-20,UPI
8066,460,1803,2,254,508,2024-02-28,UPI
8067,1856,680,3,211,633,2024-12-03,UPI
8068,532,1058,3,286,858,2024-12-04,UPI
8069,979,1094,2,204,408,2024-03-05,Card
8070,14,1933,2,468,936,2024-03-19,COD
8071,407,433,3,596,1788,2025-02-11,Card
8072,19,633,2,448,896,2024-08-05,COD
8073,1234,464,4,426,1704,2025-02-07,Card
8074,331,1117,3,551,1653,2024-09-27,UPI
8075,1817,439,2,384,768,2024-01-24,Card
8076,1624,578,1,498,498,2024-03-09,COD
8077,130,1522,4,319,1276,2025-05-11,Card
8078,663,1031,2,348,696,2024-03-29,UPI
8079,1154,147,1,208,208,2025-04-27,COD
8080,1992,940,4,447,1788,2024-01-03,COD
8081,1371,1324,3,539,1617,2024-11-20,UPI
8082,914,1215,1,345,345,2024-03-29,COD
8083,427,1487,3,188,564,2024-10-27,COD
8084,1229,537,3,555,1665,2024-08-10,UPI
8085,1623,932,2,476,952,2024-10-11,COD
8086,1737,701,2,218,436,2025-05-02,Card
8087,1253,1554,1,495,495,2024-01-17,COD
8088,1431,321,4,317,1268,2024-09-12,UPI
8089,688,942,2,261,522,2024-07-24,COD
8090,33,1645,2,571,1142,2024-05-27,COD
8091,1705,1565,1,191,191,2024-10-26,UPI
8092,1433,239,1,277,277,2024-12-30,UPI
8093,1755,1725,1,278,278,2024-03-04,UPI
8094,1319,339,4,197,788,2024-07-23,COD
8095,1233,793,4,124,496,2025-04-04,COD
8096,660,613,3,381,1143,2024-12-05,COD
8097,63,322,1,311,311,2024-01-16,UPI
8098,1547,1633,4,237,948,2024-05-11,COD
8099,611,395,2,393,786,2024-03-05,Card
8100,1647,259,3,289,867,2025-05-06,COD
8101,1292,6,2,133,266,2025-02-03,Card
8102,258,1034,2,303,606,2024-03-07,COD
8103,899,440,2,179,358,2025-01-17,Card
8104,43,839,3,380,1140,2024-08-17,UPI
8105,1104,1449,2,174,348,2024-01-04,Card
8106,553,335,2,265,530,2025-04-08,COD
8107,364,1981,2,148,296,2024-01-03,Card
8108,1480,1208,2,389,778,2024-03-14,Card
8109,1203,1325,1,163,163,2024-10-30,COD
8110,548,257,3,422,1266,2025-05-13,Card
8111,1000,252,2,537,1074,2024-07-12,Card
8112,273,1864,2,221,442,2025-05-10,Card
8113,43,1402,4,290,1160,2024-05-02,COD
8114,67,69,3,262,786,2024-02-20,COD
8115,720,365,2,476,952,2024-05-05,UPI
8116,66,1211,4,134,536,2024-11-02,UPI
8117,803,1376,2,148,296,2025-01-07,Card
8118,1818,156,1,185,185,2024-04-15,UPI
8119,718,753,2,237,474,2024-01-02,COD
8120,906,701,4,218,872,2024-12-09,COD
8121,1538,129,1,495,495,2024-10-01,COD
8122,640,746,4,118,472,2025-04-01,COD
8123,1541,301,3,297,891,2024-09-14,UPI
8124,1508,1672,4,200,800,2024-05-26,UPI
8125,564,1501,2,417,834,2025-03-10,Card
8126,893,1144,1,135,135,2025-04-01,Card
8127,1670,1088,4,584,2336,2025-02-14,COD
8128,57,1272,2,319,638,2024-07-02,COD
8129,1633,876,3,390,1170,2024-07-16,UPI
8130,107,331,1,583,583,2025-03-04,COD
8131,107,1553,3,323,969,2024-05-31,COD
8132,1102,46,1,290,290,2024-01-11,COD
8133,1342,1543,2,385,770,2025-02-11,Card
8134,1647,164,2,559,1118,2024-01-13,Card
8135,1743,677,3,281,843,2025-05-04,UPI
8136,532,1882,3,377,1131,2024-10-26,Card
8137,334,893,2,525,1050,2024-02-07,COD
8138,1107,1871,2,344,688,2024-02-25,COD
8139,1760,1054,1,253,253,2024-05-22,UPI
8140,506,1539,1,435,435,2025-01-12,Card
8141,1617,953,3,490,1470,2024-12-20,Card
8142,1133,1435,4,551,2204,2024-04-18,UPI
8143,1171,1548,4,178,712,2025-03-26,COD
8144,1818,63,2,128,256,2024-08-09,COD
8145,1403,1995,3,462,1386,2024-01-16,Card
8146,1917,616,1,141,141,2024-04-14,COD
8147,801,587,4,534,2136,2024-05-23,COD
8148,450,1394,4,289,1156,2025-05-15,COD
8149,417,451,4,535,2140,2024-11-23,Card
8150,1410,997,3,247,741,2024-04-24,UPI
8151,1446,65,4,106,424,2024-10-09,COD
8152,1660,461,1,261,261,2024-02-03,COD
8153,1396,143,4,356,1424,2024-03-28,COD
8154,302,984,4,503,2012,2025-02-06,Card
8155,1851,1295,3,438,1314,2025-01-09,UPI
8156,927,861,4,390,1560,2024-09-27,UPI
8157,1125,225,1,599,599,2025-04-13,Card
8158,727,9,2,534,1068,2025-03-29,Card
8159,617,952,2,418,836,2025-01-23,COD
8160,934,1912,1,430,430,2024-02-14,Card
8161,825,195,4,150,600,2024-02-01,Card
8162,828,1132,4,386,1544,2024-01-04,Card
8163,1822,611,1,435,435,2024-12-22,UPI
8164,1397,1732,3,482,1446,2025-03-30,COD
8165,293,1133,3,271,813,2024-01-17,Card
8166,621,839,2,380,760,2024-04-13,UPI
8167,642,1246,2,120,240,2024-02-11,Card
8168,1920,1556,3,458,1374,2024-03-09,Card
8169,957,1162,4,267,1068,2025-02-18,Card
8170,14,653,3,233,699,2024-10-12,Card
8171,1842,290,2,414,828,2025-03-04,COD
8172,1629,283,2,426,852,2025-04-24,COD
8173,1638,1882,4,377,1508,2024-10-23,Card
8174,721,1920,4,288,1152,2024-09-25,Card
8175,751,1058,1,286,286,2025-03-21,UPI
8176,1216,1672,3,200,600,2024-07-03,Card
8177,720,1933,2,468,936,2024-09-15,Card
8178,1704,236,2,229,458,2025-04-19,Card
8179,1864,1886,1,189,189,2024-12-17,UPI
8180,975,1463,3,335,1005,2024-02-29,COD
8181,776,238,1,467,467,2024-07-21,Card
8182,379,1073,3,547,1641,2024-08-09,UPI
8183,512,243,3,461,1383,2025-02-25,COD
8184,1168,1113,1,404,404,2025-03-21,UPI
8185,1373,1245,2,274,548,2024-02-12,Card
8186,65,1690,4,251,1004,2024-07-28,Card
8187,547,672,4,216,864,2025-04-10,COD
8188,77,999,4,139,556,2024-08-15,Card
8189,553,1189,2,400,800,2024-09-03,Card
8190,970,485,1,514,514,2024-03-19,Card
8191,252,592,1,467,467,2024-07-19,COD
8192,299,1229,1,205,205,2025-03-01,COD
8193,240,588,1,338,338,2024-08-24,Card
8194,611,1602,2,532,1064,2024-11-19,Card
8195,1214,1662,4,560,2240,2024-09-08,UPI
8196,1247,355,3,288,864,2024-11-11,UPI
8197,1860,947,4,245,980,2024-11-18,Card
8198,490,1119,2,230,460,2025-01-20,COD
8199,1834,1300,3,538,1614,2024-09-28,UPI
8200,234,1001,1,340,340,2025-03-14,Card
8201,1295,1568,4,376,1504,2024-12-01,UPI
8202,725,668,2,370,740,2024-06-25,UPI
8203,727,1160,3,381,1143,2024-04-05,UPI
8204,121,285,1,145,145,2024-10-12,Card
8205,89,913,2,355,710,2024-10-22,Card
8206,31,1083,4,484,1936,2024-08-19,COD
8207,1770,277,2,483,966,2024-12-26,Card
8208,780,126,2,450,900,2025-02-05,Card
8209,479,1370,4,164,656,2024-12-11,Card
8210,1627,969,2,279,558,2025-05-14,Card
8211,923,1584,2,146,292,2024-06-29,UPI
8212,358,1258,1,460,460,2024-06-22,Card
8213,818,1517,1,209,209,2024-11-28,Card
8214,1201,12,2,210,420,2024-06-29,UPI
8215,218,134,4,290,1160,2024-12-13,Card
8216,1635,1598,1,350,350,2025-03-28,UPI
8217,443,1813,3,323,969,2024-10-19,UPI
8218,1981,917,3,262,786,2025-01-10,UPI
8219,1691,74,3,413,1239,2024-07-03,Card
8220,1290,1028,1,504,504,2025-03-06,UPI
8221,122,1695,3,201,603,2025-03-12,UPI
8222,1034,1025,1,302,302,2024-08-13,COD
8223,585,1261,2,232,464,2024-01-12,COD
8224,1732,349,2,165,330,2024-07-18,COD
8225,1375,1756,2,242,484,2024-10-07,Card
8226,1546,222,1,340,340,2024-01-23,COD
8227,1530,74,4,413,1652,2024-05-02,COD
8228,424,839,4,380,1520,2024-12-23,UPI
8229,1382,1435,2,551,1102,2024-07-30,Card
8230,1063,1829,2,304,608,2024-03-04,UPI
8231,274,1084,3,499,1497,2024-01-06,Card
8232,1089,247,4,164,656,2024-10-17,COD
8233,1866,844,1,368,368,2024-05-14,COD
8234,1620,746,1,118,118,2024-08-08,Card
8235,1812,1798,4,413,1652,2024-07-17,Card
8236,305,1466,1,117,117,2024-04-06,COD
8237,1766,318,4,165,660,2024-10-18,Card
8238,926,688,4,219,876,2025-04-10,Card
8239,1754,1619,1,514,514,2024-01-13,UPI
8240,1340,370,4,132,528,2024-01-15,Card
8241,1811,263,1,242,242,2024-09-26,UPI
8242,766,852,4,453,1812,2024-05-24,Card
8243,703,182,4,330,1320,2025-04-04,UPI
8244,415,648,2,530,1060,2024-12-26,Card
8245,902,104,4,499,1996,2024-12-15,COD
8246,118,323,2,438,876,2025-02-04,Card
8247,917,166,2,241,482,2024-05-02,Card
8248,1034,65,1,106,106,2025-02-25,COD
8249,778,277,3,483,1449,2024-08-26,UPI
8250,15,1787,1,274,274,2024-09-09,UPI
8251,1553,1306,3,571,1713,2024-11-22,COD
8252,895,853,3,243,729,2024-01-25,COD
8253,68,1452,2,217,434,2024-09-18,COD
8254,1520,560,4,111,444,2024-02-07,Card
8255,1760,1173,4,169,676,2024-04-10,COD
8256,620,996,3,149,447,2025-04-19,UPI
8257,1342,490,2,291,582,2024-09-07,UPI
8258,1034,1265,1,147,147,2025-05-14,Card
8259,242,1131,1,108,108,2024-02-22,UPI
8260,832,492,1,133,133,2025-04-30,UPI
8261,755,123,1,358,358,2024-02-05,Card
8262,627,369,3,296,888,2024-10-17,UPI
8263,835,1076,2,147,294,2024-07-04,Card
8264,1356,1630,2,519,1038,2025-05-01,Card
8265,1178,140,3,278,834,2024-01-28,UPI
8266,63,1298,3,174,522,2025-02-22,UPI
8267,1864,154,1,288,288,2025-03-15,Card
8268,625,313,4,388,1552,2024-04-11,COD
8269,712,1953,4,321,1284,2024-11-14,COD
8270,671,1235,3,218,654,2024-03-26,UPI
8271,1690,1733,3,250,750,2024-12-27,UPI
8272,869,23,2,494,988,2024-10-30,COD
8273,773,1379,3,397,1191,2025-01-08,COD
8274,1761,510,2,374,748,2024-10-16,COD
8275,1155,1715,3,254,762,2025-02-20,UPI
8276,1951,660,4,232,928,2024-07-17,COD
8277,1451,1036,4,497,1988,2025-01-14,COD
8278,1231,343,1,345,345,2024-01-02,COD
8279,953,1638,1,106,106,2024-02-02,COD
8280,1444,211,1,424,424,2025-03-28,Card
8281,906,795,4,321,1284,2024-02-03,UPI
8282,1927,1714,1,153,153,2025-02-10,Card
8283,1388,1084,4,499,1996,2024-12-21,COD
8284,151,253,2,159,318,2024-12-11,Card
8285,135,894,1,330,330,2025-03-04,UPI
8286,667,765,2,477,954,2024-01-23,UPI
8287,1842,1846,2,508,1016,2024-06-05,COD
8288,1936,1692,3,226,678,2024-06-05,UPI
8289,233,1322,1,354,354,2024-04-18,Card
8290,1614,1405,3,474,1422,2024-01-24,Card
8291,1093,72,4,285,1140,2025-02-16,Card
8292,546,799,2,568,1136,2024-02-08,COD
8293,1717,1823,1,409,409,2025-03-12,UPI
8294,496,534,2,299,598,2024-03-20,UPI
8295,896,1790,1,156,156,2024-12-23,UPI
8296,472,1624,4,125,500,2024-01-29,UPI
8297,121,819,3,298,894,2025-02-21,Card
8298,169,931,2,414,828,2024-11-15,Card
8299,839,1916,4,287,1148,2024-01-09,COD
8300,108,926,3,301,903,2024-12-16,COD
8301,1319,756,3,444,1332,2024-08-30,Card
8302,1228,267,4,301,1204,2025-01-23,UPI
8303,1339,174,2,409,818,2025-04-08,Card
8304,290,1380,3,132,396,2024-10-28,Card
8305,17,1916,2,287,574,2024-10-08,COD
8306,1051,839,4,380,1520,2024-11-14,COD
8307,118,213,4,159,636,2024-08-09,Card
8308,1331,1471,2,430,860,2024-01-21,COD
8309,751,686,3,106,318,2024-11-18,Card
8310,1514,1285,4,569,2276,2024-06-07,Card
8311,287,758,1,429,429,2024-02-23,Card
8312,156,1134,1,263,263,2024-08-12,UPI
8313,210,42,4,543,2172,2025-01-30,UPI
8314,96,1350,3,570,1710,2025-03-03,Card
8315,1165,270,4,303,1212,2024-04-09,COD
8316,872,1346,3,316,948,2025-04-21,UPI
8317,1759,481,2,211,422,2025-01-09,Card
8318,1608,908,2,519,1038,2024-09-05,UPI
8319,925,1053,4,332,1328,2024-01-19,Card
8320,1790,699,4,114,456,2025-04-23,Card
8321,1793,752,3,109,327,2024-11-04,Card
8322,997,1180,3,409,1227,2024-09-09,COD
8323,1517,1436,3,390,1170,2024-10-27,UPI
8324,1413,1340,1,510,510,2024-09-07,COD
8325,768,779,3,423,1269,2024-05-09,UPI
8326,1589,902,2,311,622,2024-12-24,UPI
8327,816,1350,1,570,570,2024-10-24,COD
8328,1263,394,1,479,479,2025-04-14,COD
8329,393,266,1,532,532,2024-06-30,Card
8330,231,838,1,214,214,2024-01-09,Card
8331,1921,978,2,365,730,2024-07-28,Card
8332,281,1379,4,397,1588,2024-12-11,Card
8333,1808,916,1,552,552,2025-01-09,UPI
8334,92,131,2,293,586,2025-02-27,COD
8335,862,1146,1,168,168,2024-12-25,Card
8336,1217,484,2,436,872,2025-04-10,COD
8337,1643,639,4,160,640,2024-07-05,COD
8338,1371,1072,3,191,573,2025-04-26,COD
8339,1476,1663,3,270,810,2025-05-12,COD
8340,1071,1762,2,396,792,2024-08-04,UPI
8341,1509,511,1,235,235,2024-12-31,Card
8342,866,493,2,421,842,2025-03-19,Card
8343,1811,868,2,594,1188,2024-05-03,UPI
8344,1283,393,2,220,440,2024-08-17,Card
8345,949,39,2,580,1160,2024-01-16,COD
8346,1900,1534,4,530,2120,2024-06-20,Card
8347,380,1102,3,217,651,2024-04-12,Card
8348,574,1128,4,504,2016,2024-03-17,COD
8349,1077,54,1,218,218,2024-10-01,COD
8350,1306,1337,3,328,984,2025-05-01,UPI
8351,119,313,4,388,1552,2024-06-20,COD
8352,1106,1046,3,172,516,2024-12-18,COD
8353,303,1174,1,545,545,2025-02-14,Card
8354,797,1237,1,201,201,2025-02-10,Card
8355,1952,895,1,481,481,2024-01-04,UPI
8356,1684,1858,1,587,587,2024-05-29,Card
8357,1898,582,1,524,524,2024-05-09,COD
8358,1564,1891,4,580,2320,2024-09-23,UPI
8359,1651,1324,3,539,1617,2024-09-15,Card
8360,1357,36,2,365,730,2025-03-19,UPI
8361,1474,1954,4,205,820,2025-03-29,UPI
8362,1021,1336,2,290,580,2024-06-24,UPI
8363,776,1590,3,107,321,2024-03-12,UPI
8364,1593,661,3,175,525,2024-09-17,UPI
8365,621,737,2,328,656,2025-01-25,Card
8366,1850,962,3,568,1704,2024-09-29,COD
8367,1163,1660,4,600,2400,2024-11-14,COD
8368,960,1498,4,393,1572,2024-12-12,UPI
8369,364,115,1,548,548,2024-10-28,COD
8370,1510,1833,3,484,1452,2025-02-06,Card
8371,298,1157,4,589,2356,2024-07-03,Card
8372,799,799,1,568,568,2024-07-30,Card
8373,42,814,2,560,1120,2024-01-17,COD
8374,843,1078,4,488,1952,2025-04-08,Card
8375,1033,1600,3,410,1230,2024-01-04,Card
8376,270,110,2,200,400,2025-04-04,COD
8377,1973,163,1,319,319,2024-01-30,Card
8378,1953,658,4,269,1076,2024-09-12,COD
8379,884,1460,1,278,278,2025-01-11,UPI
8380,1404,1889,2,262,524,2025-04-09,UPI
8381,1901,1720,1,398,398,2024-01-09,Card
8382,1223,1072,4,191,764,2024-09-03,Card
8383,748,1980,4,288,1152,2025-03-17,Card
8384,310,559,4,519,2076,2024-05-25,Card
8385,963,724,4,489,1956,2024-07-07,Card
8386,1106,1350,2,570,1140,2024-04-06,Card
8387,210,1183,3,544,1632,2025-04-16,COD
8388,387,892,1,272,272,2024-12-29,Card
8389,1540,1090,1,552,552,2024-09-23,COD
8390,979,568,4,565,2260,2025-02-13,UPI
8391,1900,349,3,165,495,2024-07-31,Card
8392,1996,29,3,532,1596,2025-02-16,UPI
8393,189,661,2,175,350,2024-07-10,Card
8394,651,420,4,344,1376,2024-01-17,COD
8395,1695,1299,4,296,1184,2024-07-11,UPI
8396,876,1958,2,470,940,2024-08-30,UPI
8397,790,468,4,545,2180,2025-02-15,COD
8398,1610,1789,4,435,1740,2024-10-21,COD
8399,1220,1238,2,432,864,2024-10-03,Card
8400,1606,685,4,300,1200,2025-03-19,Card
8401,518,1044,2,539,1078,2024-01-20,COD
8402,641,972,3,502,1506,2025-02-09,Card
8403,133,178,2,114,228,2024-12-29,Card
8404,1269,558,2,233,466,2025-04-06,Card
8405,994,442,2,216,432,2024-07-20,UPI
8406,1683,114,2,344,688,2024-11-24,Card
8407,1247,129,2,495,990,2025-04-05,UPI
8408,1674,1761,4,133,532,2024-02-16,Card
8409,176,259,3,289,867,2024-08-25,Card
8410,1336,190,1,368,368,2024-01-30,Card
8411,1549,453,4,396,1584,2025-02-26,Card
8412,1927,695,4,353,1412,2025-01-02,UPI
8413,42,1462,3,563,1689,2024-01-04,UPI
8414,960,1016,1,321,321,2024-02-14,Card
8415,622,77,4,460,1840,2024-04-23,Card
8416,167,979,2,116,232,2025-05-01,Card
8417,351,1669,2,206,412,2025-03-27,Card
8418,1748,1766,4,430,1720,2024-10-14,COD
8419,246,983,2,107,214,2024-05-11,COD
8420,1956,959,1,499,499,2024-10-11,Card
8421,17,992,2,102,204,2025-02-03,UPI
8422,589,1471,3,430,1290,2025-01-08,UPI
8423,1518,1378,2,404,808,2024-04-12,Card
8424,1434,633,2,448,896,2024-09-10,UPI
8425,1257,1317,3,290,870,2024-04-21,UPI
8426,1693,1483,1,219,219,2024-01-13,UPI
8427,1055,1204,2,375,750,2024-04-02,Card
8428,212,99,1,398,398,2024-02-01,Card
8429,996,1,4,261,1044,2025-05-07,UPI
8430,673,1262,3,336,1008,2025-02-11,COD
8431,1972,638,2,188,376,2024-02-02,Card
8432,729,1067,2,235,470,2025-05-06,COD
8433,777,1459,2,173,346,2024-07-27,UPI
8434,969,1845,4,292,1168,2025-05-11,Card
8435,1384,1143,1,155,155,2024-03-19,COD
8436,21,35,1,202,202,2024-02-06,UPI
8437,243,1870,3,166,498,2024-12-28,Card
8438,1937,976,2,405,810,2024-08-03,Card
8439,601,1680,1,219,219,2025-01-16,Card
8440,1741,1150,3,338,1014,2025-03-28,COD
8441,919,1900,3,495,1485,2025-04-27,COD
8442,1180,1632,1,431,431,2024-05-31,COD
8443,1621,670,3,574,1722,2025-04-17,COD
8444,831,585,2,196,392,2025-03-06,COD
8445,1589,1568,2,376,752,2024-09-08,COD
8446,665,571,1,598,598,2024-03-03,Card
8447,544,394,3,479,1437,2025-03-18,Card
8448,729,404,3,203,609,2024-10-14,COD
8449,1772,435,1,499,499,2024-08-08,Card
8450,1163,1731,3,296,888,2024-09-01,UPI
8451,1955,1492,4,110,440,2024-03-30,UPI
8452,503,401,3,373,1119,2024-08-01,Card
8453,209,679,4,414,1656,2025-04-02,Card
8454,565,362,4,355,1420,2025-04-04,UPI
8455,7,1804,3,421,1263,2024-03-15,Card
8456,1734,1659,3,526,1578,2025-02-28,COD
8457,1612,970,3,244,732,2025-04-20,COD
8458,72,29,1,532,532,2024-05-18,COD
8459,1695,1580,2,318,636,2024-02-20,COD
8460,830,872,3,572,1716,2024-04-16,COD
8461,910,1877,2,320,640,2024-08-13,Card
8462,1250,1783,3,254,762,2024-06-27,COD
8463,1621,231,1,542,542,2024-09-29,COD
8464,1186,1581,2,495,990,2025-01-25,COD
8465,693,1706,2,445,890,2024-09-16,UPI
8466,1070,827,2,380,760,2024-10-26,COD
8467,877,1689,2,288,576,2024-10-17,UPI
8468,480,1302,3,429,1287,2025-01-04,Card
8469,1860,1909,2,122,244,2024-09-09,COD
8470,142,1654,2,449,898,2024-01-12,Card
8471,168,1404,4,230,920,2024-10-31,UPI
8472,1577,251,4,467,1868,2025-01-03,UPI
8473,166,228,1,396,396,2024-04-21,Card
8474,1547,537,1,555,555,2024-01-01,COD
8475,30,575,3,585,1755,2024-11-11,Card
8476,1668,1152,2,499,998,2025-01-10,COD
8477,327,1975,1,488,488,2024-06-12,COD
8478,1559,1557,4,163,652,2024-08-15,UPI
8479,1961,1598,1,350,350,2024-07-19,Card
8480,263,631,4,196,784,2024-04-28,UPI
8481,208,432,4,172,688,2025-03-13,UPI
8482,72,281,3,508,1524,2024-12-24,UPI
8483,839,206,1,387,387,2024-01-21,UPI
8484,49,579,2,400,800,2024-03-10,COD
8485,1765,1420,1,299,299,2024-10-11,Card
8486,1329,657,4,243,972,2024-02-23,COD
8487,1872,35,3,202,606,2024-09-16,UPI
8488,1419,706,2,135,270,2024-10-30,Card
8489,1773,1205,1,516,516,2024-11-28,UPI
8490,992,189,4,400,1600,2024-01-06,COD
8491,1911,155,1,591,591,2024-02-24,COD
8492,1965,255,3,246,738,2024-06-16,UPI
8493,676,21,4,574,2296,2024-03-24,UPI
8494,795,293,3,406,1218,2024-12-24,Card
8495,83,470,1,215,215,2025-03-01,UPI
8496,1552,997,2,247,494,2024-01-03,Card
8497,215,2,4,442,1768,2024-04-23,COD
8498,1368,1816,1,420,420,2024-04-29,Card
8499,330,22,1,210,210,2025-01-03,Card
8500,549,922,2,207,414,2024-01-19,Card
8501,287,1935,3,505,1515,2024-12-04,UPI
8502,1013,1756,3,242,726,2025-03-31,Card
8503,1765,1620,3,239,717,2025-02-07,UPI
8504,320,1205,2,516,1032,2024-11-07,UPI
8505,844,183,3,599,1797,2025-05-05,UPI
8506,1259,1557,1,163,163,2024-09-03,COD
8507,956,371,1,193,193,2024-08-27,Card
8508,247,1790,2,156,312,2024-10-06,Card
8509,417,230,2,167,334,2024-08-23,COD
8510,1717,1602,2,532,1064,2024-05-06,UPI
8511,424,756,4,444,1776,2025-01-01,UPI
8512,42,664,1,572,572,2025-04-26,UPI
8513,620,1690,2,251,502,2024-07-22,Card
8514,313,212,2,453,906,2024-09-29,COD
8515,1494,1105,3,500,1500,2024-10-02,COD
8516,243,1836,3,550,1650,2024-02-27,UPI
8517,1302,383,3,226,678,2024-08-18,COD
8518,464,1663,4,270,1080,2024-07-17,COD
8519,1357,1885,4,242,968,2025-05-04,COD
8520,107,1703,3,135,405,2024-06-21,COD
8521,193,840,1,331,331,2025-03-01,UPI
8522,458,711,3,559,1677,2024-11-29,Card
8523,629,1764,1,381,381,2025-03-20,Card
8524,887,1853,2,165,330,2024-05-04,COD
8525,6,813,4,327,1308,2024-08-14,UPI
8526,1833,249,3,271,813,2025-01-10,UPI
8527,1887,1007,1,208,208,2024-11-24,UPI
8528,686,1337,2,328,656,2024-06-06,Card
8529,1767,1896,3,189,567,2024-07-21,Card
8530,1015,1568,1,376,376,2024-11-16,COD
8531,97,1857,1,279,279,2024-09-16,COD
8532,34,523,3,379,1137,2025-03-28,UPI
8533,1712,857,4,103,412,2024-09-29,Card
8534,1232,1539,4,435,1740,2024-11-05,Card
8535,145,1961,1,394,394,2024-08-18,Card
8536,706,1574,2,419,838,2024-03-16,Card
8537,885,160,4,450,1800,2024-03-10,COD
8538,1043,1882,4,377,1508,2024-11-28,UPI
8539,868,606,2,241,482,2024-05-26,COD
8540,1902,722,2,176,352,2025-04-19,Card
8541,1124,1170,2,249,498,2024-06-29,Card
8542,725,1104,2,472,944,2025-01-04,COD
8543,1076,706,3,135,405,2024-03-10,UPI
8544,176,490,2,291,582,2024-06-12,Card
8545,1880,1666,1,404,404,2024-12-08,COD
8546,303,1012,4,575,2300,2024-04-10,COD
8547,550,1653,1,264,264,2024-10-25,Card
8548,1029,1000,3,305,915,2024-03-04,COD
8549,1565,1929,1,276,276,2024-06-22,Card
8550,1150,1938,3,186,558,2024-11-08,Card
8551,99,236,4,229,916,2024-08-04,Card
8552,1111,1269,1,594,594,2024-01-30,UPI
8553,641,1596,1,132,132,2024-03-16,UPI
8554,1903,1096,1,508,508,2024-03-18,COD
8555,957,138,1,189,189,2024-01-16,Card
8556,1477,1467,3,253,759,2024-11-24,COD
8557,1207,533,3,149,447,2024-10-09,Card
8558,412,666,3,465,1395,2024-08-21,COD
8559,351,761,2,299,598,2024-06-27,COD
8560,733,1303,2,561,1122,2024-08-03,Card
8561,1472,1779,2,293,586,2024-07-27,UPI
8562,1849,161,4,198,792,2024-10-03,COD
8563,23,1534,1,530,530,2024-11-02,Card
8564,392,1545,2,164,328,2025-02-28,UPI
8565,1963,868,1,594,594,2024-11-29,Card
8566,190,1736,3,473,1419,2024-09-08,UPI
8567,635,202,1,577,577,2024-05-07,COD
8568,1441,239,4,277,1108,2025-01-19,Card
8569,782,1612,2,369,738,2024-01-27,UPI
8570,302,587,3,534,1602,2024-05-04,Card
8571,1487,744,2,419,838,2025-03-04,UPI
8572,248,518,2,556,1112,2025-05-04,COD
8573,1905,72,2,285,570,2024-07-28,Card
8574,1623,1423,1,221,221,2025-03-20,COD
8575,493,1313,4,594,2376,2024-12-26,COD
8576,1371,1305,4,343,1372,2024-03-20,Card
8577,1381,517,2,244,488,2024-08-28,UPI
8578,185,489,3,482,1446,2024-12-31,Card
8579,1786,1329,3,363,1089,2024-07-16,UPI
